"MedCodeId"	"CleansedReadCode"	"Term"
"460089012"	"13l6.00"	"main spoken language gujerati"
"460092011"	"13l7.00"	"main spoken language hausa"
"460093018"	"13l8.00"	"main spoken language hindi"
"460094012"	"13l9.00"	"main spoken language iba"
"460095013"	"13lA.00"	"main spoken language kutchi"
"460096014"	"13lB.00"	"main spoken language mandarin"
"460097017"	"13lC.00"	"main spoken language polish"
"460098010"	"13lD.00"	"main spoken language portuguese"
"460099019"	"13lE.00"	"main spoken language punjabi"
"460100010"	"13lF.00"	"main spoken language russian"
"460101014"	"13lG.00"	"main spoken language somali"
"460102019"	"13lH.00"	"main spoken language spanish"
"460103012"	"13lI.00"	"main spoken language swahili"
"460104018"	"13lJ.00"	"main spoken language sylheti"
"460105017"	"13lK.00"	"main spoken language tamil"
"460106016"	"13lL.00"	"main spoken language urdu"
"460107013"	"13lM.00"	"main spoken language yoruba"
"460108015"	"13ep.00"	"born in yemen"
"460111019"	"9NU..00"	"need for interpreter"
"460112014"	"9NU0.00"	"interpreter needed"
"460113016"	"9NU1.00"	"interpreter not needed"
"1488807012"	"13lO.00"	"main spoken language farsi"
"1488808019"	"13lN.00"	"main spoken language kurdish"
"1488809010"	"13lP.00"	"main spoken language shona"
"2159242019"	"13lQ.00"	"main spoken language italian"
"2159243012"	"13lR.00"	"main spoken language german"
"2159248015"	"13lS.00"	"main spoken language albanian"
"2159250011"	"13lT.00"	"main spoken language croatian"
"2159252015"	"13lV.00"	"main spoken language greek"
"2159254019"	"13lW.00"	"main spoken language japanese"
"2159255018"	"13lX.00"	"main spoken language korean"
"2159256017"	"13lY.00"	"main spoken language lithuanian"
"2159257014"	"13lZ.00"	"main spoken language turkish"
"2159259012"	"13la.00"	"main spoken language ukrainian"
"2159261015"	"13lb.00"	"main spoken language vietnamese"
"2160057014"	"13ld.00"	"main spoken language amharic"
"2160063017"	"13le.00"	"main spoken language brawa"
"2160064011"	"13lm.00"	"main spoken language igbo"
"2160065012"	"13lg.00"	"main spoken language ethiopian"
"2160066013"	"13lv.00"	"main spoken language swedish"
"2160067016"	"13lw.00"	"main spoken language tagalog"
"2160068014"	"13lu.00"	"main spoken language sinhala"
"2160069018"	"13lx.00"	"main spoken language thai"
"2160070017"	"13lh.00"	"main spoken language flemish"
"2160071018"	"13li.00"	"main spoken language french creole"
"2160072013"	"13lj.00"	"main spoken language gaelic"
"2160073015"	"13lk.00"	"main spoken language hakka"
"2160074014"	"13ll.00"	"main spoken language hebrew"
"2160075010"	"13lc.00"	"main spoken language akan"
"2160076011"	"13ln.00"	"main spoken language lingala"
"2160077019"	"13lo.00"	"main spoken language luganda"
"2160078012"	"13lf.00"	"main spoken language dutch"
"2160079016"	"13lp.00"	"main spoken language malayalam"
"2160080018"	"13lq.00"	"main spoken language norwegian"
"2160081019"	"13lr.00"	"main spoken language pashto"
"2160082014"	"13lz.00"	"main spoken language welsh"
"2160083016"	"13ly.00"	"main spoken language tigrinya"
"2160084010"	"13ls.00"	"main spoken language patois"
"2160085011"	"13lt.00"	"main spoken language serbian"
"2474706012"	"13nG.00"	"reads lithuanian"
"2476508013"	"13gj.00"	"born in the gambia"
"2476509017"	"13k7.00"	"born in tuvalu"
"2533545014"	"13uT.00"	"main spoken language finnish"
"2549253010"	"13nH.00"	"reads farsi"
"308131000000114"	"916E.00"	"patient ethnicity unknown"
"309061000000111"	"13s0.00"	"akan as a second language"
"309081000000119"	"13s1.00"	"albanian as a second language"
"309101000000113"	"13s2.00"	"amharic as a second language"
"309121000000116"	"13s3.00"	"arabic as a second language"
"309141000000111"	"13s4.00"	"bengali as a second language"
"309161000000112"	"13s6.00"	"chinese as a second language"
"309181000000115"	"13s7.00"	"croatian as a second language"
"309201000000116"	"13s8.00"	"czech as a second language"
"309221000000113"	"13s9.00"	"dutch as a second language"
"309241000000118"	"13sD.00"	"french as a second language"
"309261000000117"	"13sF.00"	"irish gaelic as a second language"
"309291000000111"	"13sG.00"	"greek as a second language"
"309311000000112"	"13sH.00"	"gujarati as a second language"
"309331000000116"	"13sK.00"	"hausa as a second language"
"309351000000111"	"13sL.00"	"hebrew as a second language"
"309371000000119"	"13sM.00"	"hindi as a second language"
"309391000000115"	"13sP.00"	"igbo as a second language"
"309411000000115"	"13sQ.00"	"japanese as a second language"
"309431000000111"	"13sR.00"	"korean as a second language"
"309451000000116"	"13sS.00"	"kurdish as a second language"
"309471000000113"	"13sV.00"	"lithuanian as a second language"
"309501000000118"	"13sZ.00"	"polish as a second language"
"309521000000110"	"13sa.00"	"portuguese as a second language"
"309551000000117"	"13sc.00"	"russian as a second language"
"309571000000114"	"13sd.00"	"serbian as a second language"
"309591000000113"	"13sf.00"	"somali as a second language"
"309611000000117"	"13sg.00"	"spanish as a second language"
"309631000000113"	"13sh.00"	"swahili as a second language"
"309651000000118"	"13si.00"	"swedish as a second language"
"309671000000110"	"13sO.00"	"tagalog as a second language"
"309691000000114"	"13sI.00"	"tamil as a second language"
"309941000000114"	"13s5.00"	"italian as a second language"
"309961000000110"	"13sB.00"	"german as a second language"
"309981000000118"	"13sC.00"	"ukrainian as a second language"
"310021000000112"	"13sE.00"	"vietnamese as a second language"
"310051000000119"	"13sJ.00"	"urdu as a second language"
"310071000000111"	"13sN.00"	"yoruba as a second language"
"310091000000110"	"13sT.00"	"lingala as a second language"
"310111000000117"	"13sW.00"	"shona as a second language"
"310131000000113"	"13sX.00"	"malayalam as a second language"
"310151000000118"	"13sY.00"	"norwegian as a second language"
"310171000000110"	"13sb.00"	"thai as a second language"
"310191000000114"	"13se.00"	"tigrinya as a second language"
"310211000000113"	"13sU.00"	"turkish as a second language"
"310361000000118"	"13sj.00"	"welsh as a second language"
"310521000000117"	"9NU2.00"	"interpreter needed - akan"
"310541000000112"	"9NU3.00"	"interpreter needed - albanian"
"310561000000113"	"9NU4.00"	"interpreter needed - amharic"
"310581000000116"	"9NU5.00"	"interpreter needed - arabic"
"310601000000113"	"9NU6.00"	"interpreter needed - bengali"
"310701000000118"	"9NU7.00"	"interpreter needed - italian"
"310721000000110"	"9NU8.00"	"interpreter needed - cantonese"
"310741000000115"	"9NU9.00"	"interpreter needed - croatian"
"310761000000119"	"9NUA.00"	"interpreter needed - czech"
"310781000000111"	"9NUB.00"	"interpreter needed - dutch"
"310801000000112"	"9NUC.00"	"farsi language interpreter needed"
"310841000000110"	"9NUD.00"	"interpreter needed - french"
"311001000000110"	"9NUE.00"	"interpreter needed - french creole"
"311031000000116"	"9NUF.00"	"interpreter needed - igbo"
"311131000000117"	"9NUG.00"	"interpreter needed - german"
"311151000000112"	"9NUH.00"	"interpreter needed - greek"
"311171000000115"	"9NUJ.00"	"interpreter needed - gujarati"
"311191000000116"	"9NUK.00"	"interpreter needed - hakka"
"311231000000113"	"9NUL.00"	"interpreter needed - hausa"
"311251000000118"	"9NUM.00"	"interpreter needed - hebrew"
"311271000000110"	"9NUN.00"	"interpreter needed - hindi"
"311331000000119"	"9NUP.00"	"interpreter needed - japanese"
"311351000000114"	"9NUQ.00"	"interpreter needed - korean"
"311371000000117"	"9NUR.00"	"interpreter needed - kurdish"
"311391000000118"	"9NUS.00"	"interpreter needed - lingala"
"311411000000118"	"9NUT.00"	"interpreter needed - lithuanian"
"311591000000111"	"9NUV.00"	"interpreter needed - ganda"
"311611000000115"	"9NUW.00"	"interpreter needed - malayalam"
"311631000000111"	"9NUX.00"	"interpreter needed - mandarin"
"311651000000116"	"9NUY.00"	"interpreter needed - norwegian"
"311671000000113"	"9NUZ.00"	"interpreter needed - pashto"
"311791000000117"	"9NUa.00"	"interpreter needed - polish"
"311811000000116"	"9NUb.00"	"interpreter needed - portuguese"
"311921000000117"	"9NUc.00"	"interpreter needed - panjabi"
"311941000000112"	"9NUd.00"	"interpreter needed - russian"
"311961000000113"	"9NUe.00"	"interpreter needed - serbian"
"311981000000116"	"9NUf.00"	"interpreter needed - shona"
"312021000000113"	"9NUg.00"	"interpreter needed - sinhala"
"312041000000118"	"9NUh.00"	"interpreter needed - somali"
"312061000000117"	"9NUi.00"	"interpreter needed - spanish"
"312081000000114"	"9NUj.00"	"interpreter needed - swahili"
"312101000000115"	"9NUk.00"	"interpreter needed - swedish"
"312161000000116"	"9NUl.00"	"interpreter needed - sylheti"
"312221000000115"	"9NUm.00"	"interpreter needed - tagalog"
"312261000000111"	"9NUn.00"	"interpreter needed - tamil"
"312301000000118"	"9NUo.00"	"interpreter needed - thai"
"312341000000115"	"9NUp.00"	"interpreter needed - tigrinya"
"312381000000111"	"9NUq.00"	"interpreter needed - turkish"
"312401000000111"	"9NUr.00"	"interpreter needed - ukrainian"
"312421000000119"	"9NUs.00"	"interpreter needed - urdu"
"312441000000114"	"9NUt.00"	"interpreter needed - vietnamese"
"312471000000115"	"9NUu.00"	"interpreter needed - welsh"
"312491000000116"	"9NUv.00"	"interpreter needed - yoruba"
"313661000000119"	"13nJ.00"	"reads chinese - traditional"
"313681000000111"	"13nK.00"	"reads gujarati"
"313701000000113"	"13nL.00"	"reads hausa"
"313721000000116"	"13nM.00"	"reads chinese - simplified"
"313741000000111"	"13nN.00"	"reads swahili"
"313761000000112"	"13nP.00"	"reads yoruba"
"313781000000115"	"13nQ.00"	"reads kurdish"
"313801000000119"	"13nR.00"	"reads italian"
"313821000000111"	"13nS.00"	"reads german"
"313841000000116"	"13nT.00"	"reads albanian"
"313861000000115"	"13nV.00"	"reads croatian"
"313881000000112"	"13nW.00"	"reads greek"
"313901000000110"	"13nX.00"	"reads japanese"
"313921000000118"	"13nY.00"	"reads turkish"
"313941000000113"	"13nZ.00"	"reads vietnamese"
"313961000000114"	"13na.00"	"reads amharic"
"313981000000117"	"13nb.00"	"reads lingala"
"314001000000113"	"13nc.00"	"reads pashto"
"314021000000116"	"13nd.00"	"reads serbian"
"314041000000111"	"13ne.00"	"reads sinhala"
"314061000000112"	"13nf.00"	"reads tigrinya"
"314081000000115"	"13ng.00"	"reads bulgarian"
"314101000000114"	"13nh.00"	"reads burmese"
"314121000000117"	"13ni.00"	"reads chechen"
"314141000000112"	"13nj.00"	"reads indonesian"
"314161000000113"	"13nk.00"	"reads kinyarwanda"
"314181000000116"	"13nl.00"	"reads kurmanji"
"314201000000117"	"13nm.00"	"reads malay"
"314221000000114"	"13nn.00"	"reads mongolian"
"314241000000119"	"13no.00"	"reads ndebele"
"314501000000119"	"13gp.00"	"born in eritrea"
"314591000000114"	"13np.00"	"reads braille"
"314871000000112"	"13sk.00"	"scottish gaelic as a second language"
"636901000000118"	"13dm.00"	"born in former yugoslav republic of macedonia"
"639751000000112"	"13t..00"	"born in british overseas territory"
"639841000000119"	"13t0.00"	"born in montserrat"
"639901000000113"	"13t1.00"	"born in bermuda"
"642141000000118"	"13u0.00"	"main spoken language bulgarian"
"642161000000117"	"13u1.00"	"main spoken language romanian"
"644471000000110"	"9NUC.11"	"persian language interpreter needed"
"647801000000112"	"13v0.00"	"born in martinique"
"662801000000116"	"13uL.00"	"main spoken language slovak"
"662861000000117"	"13wE.00"	"main spoken language ndebele"
"664911000000115"	"9NUy.00"	"romanian language interpreter needed"
"664991000000112"	"9NUz.00"	"bulgarian language interpreter needed"
"669921000000113"	"13u2.00"	"main spoken language oromo"
"669981000000114"	"13u3.00"	"main spoken language abkhazian"
"670041000000119"	"13u4.00"	"main spoken language afar"
"670101000000116"	"13u5.00"	"main spoken language afrikaans"
"670171000000112"	"13u6.00"	"main spoken language armenian"
"670241000000111"	"13u7.00"	"main spoken language assamese"
"670311000000117"	"13u8.00"	"main spoken language aymara"
"670401000000112"	"13u9.00"	"main spoken language azerbaijani"
"670461000000111"	"13uA.00"	"main spoken language bashkir"
"670521000000119"	"13uB.00"	"main spoken language basque"
"670581000000118"	"13uC.00"	"main spoken language dzongkha"
"670661000000114"	"13uD.00"	"main spoken language bihari"
"670721000000112"	"13uE.00"	"main spoken language bislama"
"670781000000113"	"13uF.00"	"main spoken language breton"
"670851000000110"	"13uG.00"	"main spoken language burmese"
"670911000000116"	"13uH.00"	"main spoken language belarusian"
"670971000000114"	"13uJ.00"	"main spoken language central khmer"
"671031000000118"	"13uK.00"	"main spoken language catalan"
"671171000000117"	"13uM.00"	"main spoken language corsican"
"671231000000110"	"13uN.00"	"main spoken language danish"
"671291000000111"	"13uP.00"	"main spoken language esperanto"
"671351000000111"	"13uQ.00"	"main spoken language estonian"
"671411000000115"	"13uR.00"	"main spoken language faeroese"
"671491000000112"	"13uS.00"	"main spoken language fijian"
"671631000000113"	"13uV.00"	"main spoken language frisian"
"671691000000114"	"13uW.00"	"main spoken language galician"
"671751000000110"	"13uX.00"	"main spoken language georgian"
"671811000000118"	"13uY.11"	"main spoken language greenlandic"
"671871000000111"	"13uZ.00"	"main spoken language guarani"
"671931000000117"	"13ua.00"	"main spoken language hungarian"
"671991000000116"	"13ub.00"	"main spoken language icelandic"
"672051000000117"	"13uc.00"	"main spoken language indonesian"
"672111000000115"	"13ud.00"	"main spoken language interlingua"
"672171000000113"	"13ue.00"	"main spoken language interlingue"
"672231000000115"	"13uf.00"	"main spoken language inupiaq"
"672291000000119"	"13ug.00"	"main spoken language inuktitut"
"672351000000119"	"13uh.00"	"main spoken language irish"
"672411000000110"	"13ui.00"	"main spoken language javanese"
"672471000000117"	"13uj.00"	"main spoken language kannada"
"672531000000118"	"13uk.00"	"main spoken language kashmiri"
"672591000000117"	"13ul.00"	"main spoken language kazakh"
"672651000000112"	"13um.00"	"main spoken language kinyarwanda"
"672711000000119"	"13un.00"	"main spoken language kirghiz"
"672771000000112"	"13uo.00"	"main spoken language rundi"
"672831000000116"	"13up.00"	"main spoken language lao"
"672951000000118"	"13ur.00"	"main spoken language latvian"
"673011000000110"	"13us.00"	"main spoken language macedonian"
"673071000000117"	"13ut.00"	"main spoken language malagasy"
"673131000000115"	"13uu.00"	"main spoken language malay"
"673191000000119"	"13uv.00"	"main spoken language maltese"
"673251000000116"	"13uw.00"	"main spoken language maori"
"673311000000113"	"13ux.00"	"main spoken language marathi"
"673371000000115"	"13uy.00"	"main spoken language moldavian"
"673431000000112"	"13uz.00"	"main spoken language mongolian"
"673491000000113"	"13w0.00"	"main spoken language nauru"
"673551000000118"	"13w1.00"	"main spoken language nepali"
"673611000000118"	"13w2.00"	"main spoken language occitan"
"673671000000111"	"13w3.00"	"main spoken language oriya"
"673791000000115"	"13w5.00"	"main spoken language quechua"
"673851000000115"	"13w6.00"	"main spoken language romansh"
"673911000000114"	"13w7.00"	"main spoken language samoan"
"673971000000116"	"13w8.00"	"main spoken language sango"
"674151000000112"	"13wB.00"	"main spoken language southern sotho"
"674211000000117"	"13wC.00"	"main spoken language tswana"
"674271000000110"	"13wD.00"	"main spoken language sindhi"
"674391000000118"	"13wF.00"	"main spoken language swati"
"674451000000119"	"13wG.00"	"main spoken language slovenian"
"674511000000119"	"13wH.00"	"main spoken language sundanese"
"674571000000112"	"13wJ.00"	"main spoken language tajik"
"674631000000111"	"13wK.00"	"main spoken language tatar"
"674691000000112"	"13wL.00"	"main spoken language telugu"
"674751000000113"	"13wM.00"	"main spoken language tibetan"
"674811000000116"	"13wN.00"	"main spoken language tongan"
"674871000000114"	"13wP.00"	"main spoken language tsonga"
"674931000000115"	"13wQ.00"	"main spoken language turkmen"
"674991000000119"	"13wR.00"	"main spoken language twi"
"675051000000110"	"13wS.00"	"main spoken language uighur"
"675111000000112"	"13wT.00"	"main spoken language uzbek"
"675231000000112"	"13wW.00"	"main spoken language wolof"
"675291000000113"	"13wX.00"	"main spoken language xhosa"
"675351000000113"	"13wY.00"	"main spoken language yiddish"
"675411000000117"	"13wZ.00"	"main spoken language zhuang"
"675471000000110"	"13wa.00"	"main spoken language zulu"
"675961000000112"	"13lu.11"	"main spoken language sinhalese"
"676151000000117"	"13uY.00"	"main spoken language kalaallisut"
"676361000000117"	"13lO.11"	"main spoken language persian"
"676371000000112"	"13lt.11"	"main spoken language serbo-croatian"
"676391000000111"	"13lT.11"	"main spoken language serbo-croatian"
"677351000000117"	"9Nm0.00"	"mongolian language interpreter needed"
"677411000000113"	"9Nm1.00"	"moldavian language interpreter needed"
"677471000000115"	"9Nm2.00"	"marathi language interpreter needed"
"677531000000116"	"9Nm3.00"	"maltese language interpreter needed"
"677591000000115"	"9Nm4.00"	"luganda language interpreter needed"
"677651000000110"	"9Nm5.00"	"ethiopian language interpreter needed"
"677711000000117"	"9Nm6.00"	"brawa language interpreter needed"
"677771000000110"	"9Nm7.00"	"kirghiz language interpreter needed"
"677831000000119"	"9Nm8.00"	"iban language interpreter needed"
"677891000000118"	"9Nm9.00"	"maori language interpreter needed"
"678011000000118"	"9NmA.00"	"macedonian language interpreter needed"
"678091000000110"	"9NmB.00"	"malagasy language interpreter needed"
"678211000000113"	"9NmC.00"	"latvian language interpreter needed"
"678271000000115"	"9NmD.00"	"kannada language interpreter needed"
"678331000000111"	"9NmE.00"	"kinyarwanda language interpreter needed"
"678391000000112"	"9NmF.00"	"malay language interpreter needed"
"678451000000111"	"9NmG.00"	"kashmiri language interpreter needed"
"678511000000111"	"9NmH.00"	"kazakh language interpreter needed"
"678571000000118"	"9NmJ.00"	"inupiaq language interpreter needed"
"678631000000119"	"9NmK.00"	"javanese language interpreter needed"
"678691000000118"	"9NmL.00"	"inuktitut language interpreter needed"
"678751000000117"	"9NmM.00"	"interlingue language interpreter needed"
"678811000000114"	"9NmN.00"	"lao language interpreter needed"
"678871000000116"	"9NmP.00"	"icelandic language interpreter needed"
"678931000000110"	"9NmQ.00"	"hungarian language interpreter needed"
"681151000000119"	"9NmR.00"	"guarani language interpreter needed"
"681211000000114"	"9NmS.00"	"georgian language interpreter needed"
"681271000000116"	"9NmT.00"	"frisian language interpreter needed"
"681871000000117"	"9NmV.00"	"faeroese language interpreter needed"
"681931000000111"	"9NmW.00"	"fijian language interpreter needed"
"681991000000112"	"9NmX.00"	"galician language interpreter needed"
"682051000000111"	"9NmY.00"	"esperanto language interpreter needed"
"682111000000113"	"9NmZ.00"	"estonian language interpreter needed"
"682231000000113"	"9Nmb.00"	"danish language interpreter needed"
"682311000000110"	"9Nmc.00"	"kalaallisut language interpreter needed"
"682371000000117"	"9Nmd.00"	"catalan language interpreter needed"
"682431000000114"	"9Nme.00"	"belarusian language interpreter needed"
"682521000000113"	"9Nmf.00"	"indonesian language interpreter needed"
"682581000000114"	"9Nmg.00"	"breton language interpreter needed"
"682641000000119"	"9Nmh.00"	"bislama language interpreter needed"
"682701000000112"	"9Nmi.00"	"bihari language interpreter needed"
"682761000000111"	"9Nmj.00"	"assamese language interpreter needed"
"682821000000110"	"9Nmk.00"	"armenian language interpreter needed"
"683001000000115"	"9Nml.00"	"central khmer language interpreter needed"
"683091000000110"	"9Nmm.00"	"burmese language interpreter needed"
"683471000000119"	"9Nmn.00"	"aymara language interpreter needed"
"683531000000115"	"9Nmo.00"	"afrikaans language interpreter needed"
"683621000000116"	"9Nmp.00"	"azerbaijani language interpreter needed"
"683681000000115"	"9Nmq.00"	"basque language interpreter needed"
"683791000000113"	"9Nmr.00"	"afar language interpreter needed"
"683851000000113"	"9Nms.00"	"abkhazian language interpreter needed"
"684061000000119"	"9Nmu.00"	"zulu language interpreter needed"
"684441000000111"	"9Nmx.00"	"oromo language interpreter needed"
"684501000000112"	"9Nmy.00"	"yiddish language interpreter needed"
"684581000000119"	"9Nmz.00"	"rundi language interpreter needed"
"684691000000116"	"9NUe.11"	"serbo-croatian language interpreter needed"
"684751000000115"	"9NU9.11"	"serbo-croatian language interpreter needed"
"684771000000112"	"9Nn0.00"	"tibetan language interpreter needed"
"684821000000118"	"9NUc.11"	"punjabi language interpreter needed"
"684831000000116"	"13lE.11"	"main spoken language panjabi"
"684881000000117"	"9Nn1.00"	"tsonga language interpreter needed"
"685121000000110"	"9Nn3.00"	"twi language interpreter needed"
"685201000000110"	"9Nn4.00"	"telugu language interpreter needed"
"685651000000113"	"9Nn6.00"	"turkmen language interpreter needed"
"685731000000111"	"9Nn7.00"	"slovenian language interpreter needed"
"685851000000112"	"9Nn9.00"	"southern sotho language interpreter needed"
"685971000000111"	"9NnB.00"	"sindhi language interpreter needed"
"686111000000112"	"9NnC.00"	"sundanese language interpreter needed"
"686231000000112"	"9NnD.00"	"samoan language interpreter needed"
"686571000000111"	"9NnF.00"	"quechua language interpreter needed"
"686651000000115"	"9NnG.00"	"sango language interpreter needed"
"687071000000116"	"9NnK.00"	"nepali language interpreter needed"
"687531000000112"	"9NnN.00"	"romansh language interpreter needed"
"692821000000111"	"9Nmc.11"	"greenlandic language interpreter needed"
"728541000000119"	"13l9.11"	"main spoken language iban"
"992621000006119"	""	"cantonese as a second language"
"992681000006115"	""	"iba as a second language"
"992691000006117"	""	"kutchi as a second language"
"992711000006119"	""	"mandarin as a second language"
"992771000006111"	""	"punjabi as a second language"
"992781000006114"	""	"brawa as a second language"
"992821000006115"	""	"ethiopian as a second language"
"992841000006110"	""	"flemish as a second language"
"992861000006114"	""	"french creole as a second language"
"992871000006119"	""	"sylheti as a second language"
"992881000006116"	""	"gaelic as a second language"
"992901000006119"	""	"hakka as a second language"
"992971000006113"	""	"farsi as a second language"
"992981000006111"	""	"luganda as a second language"
"993041000006112"	""	"pashto as a second language"
"993061000006111"	""	"patois as a second language"
"993091000006115"	""	"sinhala as a second language"
"993201000006116"	""	"language of interpreter needed"
"993291000006111"	""	"language of interpreter - iba"
"993301000006112"	""	"language of interpreter - kutchi"
"993391000006117"	""	"language of interpreter - brawa"
"993431000006111"	""	"language of interpreter - ethiopian"
"993451000006116"	""	"language of interpreter - flemish"
"993491000006110"	""	"language of interpreter - gaelic"
"993591000006114"	""	"language of interpreter - luganda"
"993671000006112"	""	"language of interpreter - patois"
"1117781000000119"	"13t2.00"	"born in anguilla"
"1117841000000115"	"13jD.00"	"born in dominica"
"1118721000000116"	"13w4.00"	"main spoken language filipino"
"1138281000000117"	"13w9.00"	"main spoken language hindko"
"1166121000000117"	"13Zq.00"	"country of birth unknown"
"1166921000000115"	"13uq.00"	"main spoken language bamun"
"1166931000000118"	"13uq.11"	"main spoken language bamoun"
"1169001000000116"	"13dn.00"	"born in serbia"
"1564181000006113"	""	"american"
"1564491000006115"	""	"central african"
"1564921000006112"	""	"indian"
"1565711000006118"	""	"south african"
"1599281000000110"	""	"main spoken language nyanja"
"1599291000000112"	""	"main spoken language chewa"
"1650111000000116"	"13gq.00"	"born in democratic republic of congo"
"1656471000006110"	""	"main spoken language romanian"
"1656481000006113"	""	"main spoken language bulgarian"
"1658291000000118"	"13wV.00"	"main spoken language tetum"
"1658371000000110"	"13wb.00"	"main spoken language konkani"
"1661561000000112"	"13wA.00"	"main spoken language dari"
"1672671000006110"	""	"main spoken language finnish"
"1677931000006116"	"13v..00"	"born in french overseas region, department, collectivity or territory"
"1681051000006110"	"9Nm..00"	"other interpreter needed"
"1681661000006118"	"9Nn..00"	"further interpreter needed"
"1696131000006112"	""	"main spoken language slovak"
"1706011000006112"	""	"main spoken language avaric"
"1706021000006116"	""	"main spoken language avestan"
"1706031000006118"	""	"main spoken language bambara"
"1706041000006111"	""	"main spoken language bosnian"
"1706051000006113"	""	"main spoken language chamorro"
"1706061000006110"	""	"main spoken language chechen"
"1706071000006115"	""	"main spoken language chinese"
"1706081000006117"	""	"main spoken language church slavic"
"1706091000006119"	""	"main spoken language chuvash"
"1706101000006113"	""	"main spoken language cornish"
"1706111000006111"	""	"main spoken language cree"
"1706121000006115"	""	"main spoken language dhivehi"
"1706131000006117"	""	"main spoken language ewe"
"1706141000006110"	""	"main spoken language faroese"
"1706151000006112"	""	"main spoken language western frisian"
"1706161000006114"	""	"main spoken language fulah"
"1706171000006119"	""	"main spoken language manx"
"1706181000006116"	""	"main spoken language gujarati"
"1706191000006118"	""	"main spoken language haitian"
"1706201000006115"	""	"main spoken language herero"
"1706211000006117"	""	"main spoken language hiri motu"
"1706221000006113"	""	"main spoken language ido"
"1706231000006111"	""	"main spoken language sichuan yi"
"1706241000006118"	""	"main spoken language kanuri"
"1706251000006116"	""	"main spoken language kikuyu"
"1706261000006119"	""	"main spoken language komi"
"1706271000006114"	""	"main spoken language kongo"
"1706281000006112"	""	"main spoken language kuanyama"
"1706291000006110"	""	"main spoken language latin"
"1706301000006111"	""	"main spoken language limburgan"
"1706311000006114"	""	"main spoken language luxembourgish"
"1706321000006118"	""	"main spoken language luba-katanga"
"1706331000006115"	""	"main spoken language marshallese"
"1706341000006113"	""	"main spoken language navajo"
"1706351000006110"	""	"main spoken language south ndebele"
"1706361000006112"	""	"main spoken language northern ndebele"
"1706371000006117"	""	"main spoken language ndonga"
"1706381000006119"	""	"main spoken language norwegian nynorsk"
"1706391000006116"	""	"main spoken language norwegian bokmal"
"1706401000006119"	""	"main spoken language chichewa"
"1706411000006116"	""	"main spoken language ojibwa"
"1706421000006112"	""	"main spoken language ossetian"
"1706431000006110"	""	"main spoken language pali"
"1706441000006117"	""	"main spoken language pushto"
"1706451000006115"	""	"main spoken language sanskrit"
"1706461000006118"	""	"main spoken language northern sami"
"1706471000006113"	""	"main spoken language sardinian"
"1706481000006111"	""	"main spoken language tahitian"
"1706491000006114"	""	"main spoken language venda"
"1706501000006118"	""	"main spoken language volapuk"
"1706511000006115"	""	"main spoken language walloon"
"1711231000006117"	""	"country of birth unknown"
"1712821000006110"	""	"main spoken language konkani"
"1715661000000119"	"13jE.00"	"born in aruba"
"1725911000006111"	""	"main spoken language bamoun"
"1727721000006110"	""	"main spoken language tetum"
"1778311000006117"	""	"preferred communication language: akan (ashanti)"
"1778321000006113"	""	"preferred communication language: albanian"
"1778331000006111"	""	"preferred communication language: amharic"
"1778341000006118"	""	"preferred communication language: arabic"
"1778351000006116"	""	"preferred communication language: bengali & sylheti"
"1778361000006119"	""	"preferred communication language: brawa & somali"
"1778371000006114"	""	"preferred communication language: british signing language"
"1778381000006112"	""	"preferred communication language: cantonese"
"1778391000006110"	""	"preferred communication language: cantonese and vietnamese"
"1778401000006112"	""	"preferred communication language: creole"
"1778411000006110"	""	"preferred communication language: dutch"
"1778431000006116"	""	"preferred communication language: ethiopian"
"1778441000006114"	""	"preferred communication language: farsi (persian)"
"1778451000006111"	""	"preferred communication language: finnish"
"1778461000006113"	""	"preferred communication language: flemish"
"1778471000006118"	""	"preferred communication language: french"
"1778481000006115"	""	"preferred communication language: french creole"
"1778491000006117"	""	"preferred communication language: gaelic"
"1778501000006113"	""	"preferred communication language: german"
"1778511000006111"	""	"preferred communication language: greek"
"1778521000006115"	""	"preferred communication language: gujarati"
"1778531000006117"	""	"preferred communication language: hakka"
"1778541000006110"	""	"preferred communication language: hausa"
"1778551000006112"	""	"preferred communication language: hebrew"
"1778561000006114"	""	"preferred communication language: hindi"
"1778571000006119"	""	"preferred communication language: igbo (ibo)"
"1778581000006116"	""	"preferred communication language: italian"
"1778591000006118"	""	"preferred communication language: japanese"
"1778601000006114"	""	"preferred communication language: korean"
"1778611000006112"	""	"preferred communication language: kurdish"
"1778621000006116"	""	"preferred communication language: lingala"
"1778631000006118"	""	"preferred communication language: luganda"
"1778651000006113"	""	"preferred communication language: malayalam"
"1778661000006110"	""	"preferred communication language: mandarin"
"1778671000006115"	""	"preferred communication language: norwegian"
"1778681000006117"	""	"preferred communication language: pashto (pushtoo)"
"1778691000006119"	""	"preferred communication language: patois"
"1778701000006119"	""	"preferred communication language: polish"
"1778711000006116"	""	"preferred communication language: portuguese"
"1778721000006112"	""	"preferred communication language: punjabi"
"1778731000006110"	""	"preferred communication language: russian"
"1778741000006117"	""	"preferred communication language: serbian/croatian"
"1778751000006115"	""	"preferred communication language: sinhala"
"1778761000006118"	""	"preferred communication language: somali"
"1778771000006113"	""	"preferred communication language: spanish"
"1778781000006111"	""	"preferred communication language: swahili"
